20456.89645,22371.63617,16395.04828,6950.855669,21609.93347,120.8782268,23568.3038,-6081.8646,9842.545381,-6288.707631,21445.33524,-12739.15248,5817.57759,20477.50476,-13275.32609,20368.56236,-12999.19266,-15117.19913,-15149.69856,-15297.98003,0
20453.09666,22367.65756,16394.19892,6948.084053,21608.63707,119.0900874,23568.43791,-6082.75867,9841.114869,-6290.853398,21443.27888,-12740.7618,5815.521229,20474.2414,-13278.36593,20366.99774,-13002.50071,-15119.03197,-15154.79476,-15300.97516,0
20452.47081,22366.53998,16391.47201,6947.368798,21608.72648,119.9394536,23567.63325,-6083.429222,9842.545381,-6289.19937,21443.86002,-12738.83955,5818.069328,20476.34247,-13275.77312,20368.42825,-12998.83503,-15117.33324,-15152.20196,-15297.39888,0
20450.59326,22363.63425,16385.57115,6945.714769,21607.20656,120.0735641,23566.96269,-6083.384519,9842.500677,-6287.27712,21444.17295,-12735.35268,5820.304502,20476.83421,-13272.46507,20368.07062,-12995.9293,-15115.05336,-15148.49157,-15295.11901,0
20450.68267,22364.61773,16385.21352,6945.491251,21608.90529,121.6381861,23567.94617,-6080.970531,9842.143049,-6285.041945,21444.08354,-12732.35755,5822.182049,20476.34247,-13269.78286,20368.47296,-12992.80006,-15111.34297,-15145.27292,-15291.58743,0
20454.43776,22367.47875,16388.92391,6947.413501,21611.76632,121.7722965,23569.51079,-6081.8646,9843.17123,-6285.444277,21445.73757,-12734.41391,5822.45027,20476.47658,-13270.98985,20369.54584,-12995.03523,-15113.17582,-15146.92695,-15292.92853,0
20454.61657,22368.86456,16389.19213,6948.486385,21612.07924,121.4146686,23569.86842,-6081.8646,9841.830125,-6285.35487,21445.82697,-12733.51984,5821.869124,20476.61069,-13271.6157,20367.84711,-12994.90112,-15112.86289,-15146.97165,-15293.24146,0
20457.74582,22371.54677,16390.80145,6948.844013,21612.8392,122.2640349,23570.36016,-6079.450612,9843.886485,-6284.32669,21445.96108,-12732.49166,5821.69031,20474.77785,-13270.76633,20366.72952,-12993.3365,-15111.20886,-15146.43521,-15291.40862,0
20458.46107,22372.79847,16390.93556,6949.335751,21612.57098,123.471029,23570.62838,-6078.511839,9843.126526,-6283.209102,21444.44117,-12731.41877,5821.422089,20474.1967,-13268.26294,20366.14837,-12991.77188,-15110.18068,-15144.28944,-15290.42514,0
20462.08206,22376.15123,16393.34955,6950.766262,21612.16865,124.8121336,23569.95783,-6077.617769,9842.500677,-6283.387916,21443.77061,-12732.04462,5819.49984,20471.91682,-13269.0676,20364.09201,-12993.02357,-15110.94064,-15145.09411,-15290.69336,0
