20932.76506,22678.4809,16646.14777,7100.031203,21988.92963,-941.3213099,23237.498,-7340.580663,10115.68368,-6903.604084,20854.44455,-13328.29972,5716.011269,20874.42701,-13972.78988,20801.158,-13733.84975,-15901.5218,-15705.45231,-15904.74045,0
20936.60956,22682.86185,16650.3946,7099.807686,21989.46607,-940.0696123,23237.94503,-7337.809046,10115.46016,-6902.710015,20853.63989,-13327.58447,5714.804275,20875.32108,-13971.53818,20801.78385,-13732.77686,-15900.09128,-15703.61946,-15903.30994,0
20937.72715,22682.77244,16650.84163,7099.584168,21991.1648,-939.0861356,23240.35902,-7337.809046,10115.68368,-6902.173573,20855.56214,-13326.19866,5714.580757,20876.8857,-13970.4653,20804.19784,-13732.50864,-15899.28662,-15702.54658,-15903.35464,0
20939.33648,22684.29236,16650.52871,7100.210017,21993.13176,-940.6507576,23242.19187,-7339.373668,10117.2036,-6903.067643,20857.6185,-13328.25502,5714.446647,20878.62914,-13971.80641,20805.98598,-13734.11797,-15901.5665,-15701.5184,-15904.82985,0
20944.7456,22690.99788,16653.83677,7102.579302,21999.16673,-940.963682,23247.42217,-7337.943157,10119.57289,-6903.782898,20862.84881,-13328.56794,5715.340717,20882.16072,-13972.34285,20809.51755,-13733.89445,-15901.74531,-15702.41247,-15904.78515,0
20945.19263,22690.77436,16654.10499,7102.668709,22000.50783,-938.8179147,23249.29972,-7337.674936,10120.95869,-6900.251323,20864.41343,-13324.05289,5717.486484,20882.16072,-13968.09602,20809.60696,-13729.96054,-15896.73852,-15698.21034,-15900.44891,0
20946.71255,22691.13199,16652.85329,7103.562778,21999.92669,-937.834438,23249.21031,-7337.496122,10119.17055,-6898.820811,20862.80411,-13323.96348,5717.620594,20880.59609,-13967.11254,20808.04234,-13730.09466,-15896.60441,-15697.94212,-15899.51014,0
20946.53374,22690.86377,16655.17787,7103.875703,21998.22795,-936.8509613,23246.79632,-7334.90332,10116.98008,-6900.47484,20859.58546,-13325.30459,5716.368897,20876.7963,-13969.1242,20803.57199,-13730.94402,-15898.43726,-15699.46204,-15901.29828,0
20943.89623,22689.56737,16655.31198,7103.428668,21995.72456,-940.2037227,23245.05289,-7338.837227,10114.6108,-6901.994759,20857.88672,-13326.51158,5716.860635,20876.70689,-13969.52653,20804.77898,-13732.15102,-15898.79488,-15698.83619,-15902.77349,0
20940.9458,22686.57224,16651.7357,7101.998156,21994.83049,-939.39906,23242.19187,-7339.150151,10114.96843,-6900.385433,20857.79732,-13324.45522,5718.067629,20878.1374,-13967.42546,20805.31542,-13729.87114,-15897.00674,-15698.25504,-15899.95717,0
20936.47545,22681.92307,16648.82998,7101.506418,21991.03069,-937.0744787,23240.49313,-7336.020907,10114.29787,-6897.747928,20856.23269,-13320.92365,5720.571024,20878.27151,-13964.96677,20805.36013,-13726.92071,-15893.51987,-15694.67877,-15897.722,0
20937.77185,22683.97943,16647.62298,7101.506418,21991.56713,-935.5545602,23243.53297,-7333.919843,10115.77309,-6893.858724,20858.15494,-13316.27448,5723.297937,20879.79143,-13960.85405,20807.23767,-13722.49506,-15889.72008,-15691.46011,-15893.34106,0
