20797.00057,22588.13516,16569.25777,6998.733103,21831.97569,-577.6584493,23300.44051,-6937.668141,10014.5644,-6770.298288,21009.69976,-13239.47389,5680.293183,20758.10854,-13840.46756,20681.26325,-13594.82191,-15739.47166,-15627.2212,-15790.74656,0
20797.3135,22588.93982,16568.90014,6997.481406,21834.25557,-577.5243388,23299.36762,-6937.444624,10014.83262,-6768.554853,21008.8951,-13237.64105,5680.606108,20756.76744,-13838.50061,20680.32448,-13593.4808,-15737.81763,-15626.14832,-15789.27134,0
20797.44761,22588.22457,16566.79908,6996.676743,21833.94264,-576.4067517,23301.46869,-6935.567077,10016.62076,-6765.96205,21008.98451,-13234.64592,5682.17073,20757.30388,-13834.83492,20680.99503,-13590.12804,-15734.68839,-15622.57204,-15785.38214,0
20797.44761,22588.44808,16565.05564,6996.632039,21834.92612,-576.89849,23301.69221,-6937.578734,10018.00656,-6765.246795,21011.4432,-13232.23193,5684.182387,20759.89668,-13833.315,20683.49842,-13587.84816,-15732.67673,-15620.60509,-15783.32578,0
20797.98405,22589.25275,16567.73785,6996.497929,21836.35663,-571.1317403,23305.22378,-6932.437833,10021.26992,-6760.240004,21015.06418,-13227.62747,5688.742142,20764.72466,-13828.66584,20688.14759,-13582.52845,-15727.40172,-15615.10656,-15778.58721,0
20800.21923,22591.08559,16568.63192,6996.632039,21837.47422,-569.0306764,23307.9954,-6930.202659,10021.58284,-6756.529615,21018.19342,-13223.47005,5691.334944,20768.74797,-13823.34613,20691.41094,-13578.1028,-15723.06548,-15610.5468,-15774.74271,0
20804.01902,22594.52776,16573.5046,6999.046028,21837.51892,-565.8120254,23308.80006,-6926.492269,10020.33115,-6753.892109,21017.25465,-13219.84906,5691.245537,20767.27276,-13820.61921,20690.8745,-13575.19708,-15720.60679,-15608.49044,-15771.92639,0
20807.37178,22599.31103,16579.13724,6999.984801,21838.63651,-566.8402056,23311.34816,-6925.955828,10020.95699,-6754.070923,21018.50635,-13219.75966,5689.412695,20766.95983,-13820.4851,20690.20395,-13575.37589,-15720.29386,-15608.22222,-15771.25584,0
20807.86352,22599.26633,16580.56775,6999.537766,21840.91639,-564.3815139,23312.82337,-6922.603066,10018.63241,-6752.908632,21019.80275,-13219.44673,5689.233881,20766.46809,-13819.32281,20689.08636,-13574.70534,-15719.22098,-15607.50697,-15769.87003,0
20809.42814,22600.42862,16579.18194,6999.805987,21841.0505,-562.8168918,23315.46088,-6923.854764,10020.24174,-6751.835749,21021.18856,-13217.65859,5687.758666,20764.45644,-13818.60756,20687.61114,-13572.9172,-15717.61165,-15605.4059,-15769.5571,0
