20313.39826,22347.09396,16392.23196,7121.310062,21375.5978,809.9824673,23908.81025,-5347.699246,9666.815976,-5935.773607,21748.51428,-12516.03738,5870.148889,20246.38773,-13024.36072,20114.28893,-12724.62384,-14843.83731,-15015.67751,-15088.05246,0
20311.3866,22344.63527,16387.31458,7119.879551,21375.37428,807.4790721,23909.3914,-5349.532089,9667.75475,-5938.455816,21749.54246,-12518.80899,5870.819442,20247.81825,-13027.31115,20115.27241,-12727.70838,-14845.35723,-15017.06332,-15090.15352,0
20315.90166,22348.8821,16388.56628,7120.460696,21376.40246,808.4625488,23912.61005,-5350.873193,9668.872337,-5938.366409,21750.83886,-12518.45136,5870.059482,20247.55003,-13027.22174,20115.27241,-12726.90372,-14845.89367,-15018.0915,-15090.33233,0
20315.49932,22348.56918,16391.33789,7121.935911,21376.00013,808.1943278,23911.31365,-5350.157937,9667.263011,-5940.914508,21749.09542,-12521.4465,5865.276209,20241.24683,-13029.76984,20109.05863,-12729.85415,-14849.29114,-15021.80189,-15093.55099,0
20316.30399,22350.31261,16394.10951,7123.411126,21376.22365,810.0271708,23910.06195,-5347.609839,9666.547755,-5938.902851,21747.62021,-12519.70306,5864.024512,20241.87268,-13028.38403,20109.81858,-12728.60245,-14846.96656,-15020.01375,-15091.71814,0
20318.67327,22350.89376,16398.53516,7125.37808,21376.58127,811.7259033,23911.9842,-5345.285257,9666.771273,-5937.561747,21749.18483,-12518.27255,5864.605657,20244.82311,-13026.23826,20112.50079,-12726.36728,-14845.31253,-15017.19743,-15089.52767,0
20316.75102,22349.50795,16397.90931,7126.227446,21374.03318,812.9776009,23910.46428,-5345.017036,9666.011314,-5936.667677,21747.4861,-12517.42318,5863.309256,20246.07481,-13025.74653,20112.76901,-12726.27787,-14844.28435,-15016.43747,-15088.94653,0
20314.64996,22347.89862,16397.64109,7125.467487,21372.78148,811.9494207,23912.69946,-5344.257077,9667.486529,-5937.248822,21751.01767,-12518.80899,5862.862221,20249.15935,-13026.86411,20117.10525,-12725.92024,-14844.32905,-15017.82328,-15090.42174,0
20311.52071,22344.63527,16396.79172,7124.662824,21374.21199,814.7210368,23913.81704,-5343.13949,9669.095854,-5935.326572,21753.38696,-12516.61852,5864.337436,20253.6297,-13024.71835,20121.75442,-12724.98147,-14844.10553,-15015.09637,-15087.91835,0
20310.71605,22343.92001,16397.19405,7125.288673,21375.37428,814.9445543,23916.00751,-5342.334827,9670.615773,-5933.538433,21755.84565,-12514.47275,5865.052692,20257.38479,-13021.36558,20125.24129,-12722.43337,-14839.94811,-15011.87772,-15084.7891,0
20310.0455,22342.75772,16396.25528,7126.316853,21375.37428,814.6316299,23914.97933,-5342.647752,9669.051151,-5933.62784,21754.37044,-12513.31046,5865.097395,20255.37314,-13021.32088,20123.22963,-12720.86875,-14839.94811,-15011.6989,-15084.83381,0
