20069.98778,22173.06329,16203.00211,7349.297842,21148.01235,1206.412983,24115.02743,-4915.684755,9494.126409,-5895.898098,21782.26541,-12538.1656,5828.261723,20016.34359,-12999.50558,19870.07379,-12688.72694,-14796.80924,-15081.43634,-15081.61515,0
20073.20643,22177.0866,16204.2538,7349.700174,21148.77231,1207.754088,24115.42977,-4916.042382,9493.813485,-5896.211022,21781.95249,-12537.36094,5827.367653,20016.83533,-12999.86321,19868.86679,-12689.3975,-14796.31751,-15081.65986,-15081.39164,0
20074.81575,22178.02538,16204.2538,7349.968395,21146.22421,1208.737565,24114.71451,-4915.103609,9491.131275,-5895.898098,21780.7902,-12537.85268,5826.786508,20014.91308,-13000.48906,19867.74921,-12689.08457,-14796.00458,-15081.57045,-15080.72109,0
20073.25113,22176.28194,16205.77372,7349.878988,21144.92781,1209.229303,24112.077,-4911.437923,9489.566653,-5894.333475,21779.4938,-12537.27153,5825.758328,20013.25905,-13000.35495,19866.27399,-12688.54813,-14795.69166,-15082.06219,-15081.07871,0
20074.68164,22177.35482,16209.21589,7351.980052,21142.78204,1209.095192,24109.4395,-4911.661441,9488.896101,-5898.759121,21776.90099,-12542.32303,5822.58438,20009.90629,-13003.93122,19863.23415,-12693.64433,-14801.14548,-15087.15839,-15085.54906,0
20073.96639,22178.42771,16211.54047,7353.097639,21140.27865,1211.330367,24104.70093,-4909.515673,9486.482113,-5896.121615,21772.20713,-12538.97026,5822.763194,20005.74887,-13002.00897,19857.55681,-12690.33627,-14798.32916,-15084.16325,-15082.37511,0
20074.1452,22177.35482,16213.68624,7352.292976,21138.3564,1211.509181,24104.11978,-4908.621604,9483.665793,-5897.194499,21770.15077,-12541.56307,5821.69031,20004.00543,-13004.82529,19857.24389,-12693.19729,-14800.69845,-15086.53254,-15085.90669,0
20070.97125,22174.09147,16212.25573,7350.281319,21134.86952,1209.676338,24101.83991,-4911.124999,9483.308165,-5898.222679,21768.89907,-12542.18892,5823.076118,20003.42429,-13004.9594,19856.34982,-12693.51022,-14800.02789,-15086.97957,-15085.50436,0
20068.15494,22171.49867,16210.33348,7348.806104,21131.69558,1209.810448,24100.58821,-4910.275633,9482.592909,-5895.987504,21767.06623,-12538.65734,5826.473583,20005.39124,-13001.69605,19858.36147,-12689.79983,-14798.37387,-15084.43147,-15083.04567,0
20067.88671,22171.31985,16212.07692,7349.610767,21130.80151,1211.106849,24099.56003,-4910.096819,9482.995241,-5895.182842,21768.005,-12538.2103,5827.010025,20005.39124,-13001.20431,19857.95914,-12690.47038,-14796.80924,-15083.93974,-15082.46452,0
20068.55727,22172.21392,16211.76399,7348.49318,21135.76359,1210.525704,24104.388,-4910.49915,9487.152665,-5895.361656,21772.96709,-12538.34442,5827.680577,20008.34167,-13000.93609,19860.55195,-12688.99516,-14796.98806,-15082.73274,-15082.1516,0
20068.11023,22170.11286,16211.62988,7347.777924,21135.853,1208.692861,24105.41618,-4912.555511,9489.566653,-5897.59683,21774.3976,-12539.73022,5827.501764,20010.39803,-13002.14309,19862.47419,-12691.05152,-14797.88213,-15083.71622,-15082.59863,0
20067.43968,22169.44231,16210.02055,7347.152075,21139.38458,1209.229303,24108.50073,-4911.482627,9493.50056,-5895.004028,21778.51032,-12538.56793,5827.591171,20013.25905,-13000.62317,19865.91636,-12689.62101,-14796.45162,-15081.92808,-15082.01749,0
20069.80896,22173.51032,16209.21589,7348.269662,21146.35832,1209.408117,24115.69799,-4911.169702,9497.747391,-5896.345132,21785.34995,-12537.71857,5828.127612,20016.70122,-13000.71257,19870.87845,-12689.35279,-14796.76454,-15083.35859,-15081.74927,0
20070.65833,22174.40439,16209.21589,7349.834284,21148.05705,1211.062146,24118.15668,-4910.052115,9500.563711,-5892.545336,21788.5239,-12535.03636,5828.172316,20020.14339,-12996.46574,19872.62189,-12685.46359,-14792.3836,-15077.54714,-15077.18951,0
20072.58058,22176.77368,16208.50064,7348.448476,21151.14159,1211.24096,24121.86707,-4908.621604,9502.709478,-5891.114824,21791.42963,-12531.14715,5828.529944,20021.70801,-12995.03523,19875.08058,-12683.80956,-14790.99779,-15076.74247,-15075.35667,0
20071.10537,22174.04677,16205.95254,7347.554406,21153.60028,1211.687995,24123.87872,-4908.040458,9504.363507,-5890.891307,21792.27899,-12531.90711,5828.48524,20023.40675,-12994.49879,19876.77931,-12682.69197,-14789.8802,-15075.44607,-15075.35667,0
20070.256,22173.51032,16204.34321,7347.196778,21153.86851,1210.928035,24124.37046,-4910.052115,9505.883426,-5891.740673,21793.21777,-12532.66707,5829.826345,20024.1667,-12995.25875,19876.55579,-12684.3013,-14791.31072,-15076.07192,-15076.42955,0
20070.07719,22174.04677,16203.44914,7347.196778,21154.71787,1210.168076,24125.97979,-4910.767371,9504.095286,-5892.545336,21794.46946,-12533.20351,5829.826345,20023.63026,-12995.83989,19877.13694,-12684.56952,-14791.89186,-15076.02722,-15076.56366,0
20071.5077,22175.65609,16205.81843,7347.59911,21155.16491,1212.000919,24127.94674,-4909.202749,9505.525798,-5890.533679,21796.74934,-12530.96834,5831.972112,20026.40188,-12993.64942,19879.238,-12681.7532,-14788.71791,-15073.43442,-15074.23908,0
20072.93821,22176.41605,16209.84174,7349.476656,21154.44965,1212.716175,24126.29271,-4907.325203,9502.977699,-5891.248935,21794.33535,-12532.89059,5831.078042,20024.74785,-12994.90112,19877.40516,-12684.25659,-14790.86368,-15075.759,-15075.04374,0
20072.8488,22176.05842,16208.59004,7350.370726,21150.96278,1212.090326,24121.15181,-4909.515673,9497.702688,-5890.980714,21787.98746,-12532.57767,5830.049862,20017.99762,-12995.34816,19871.14667,-12684.56952,-14790.55076,-15076.16133,-15075.53548,0
20074.27931,22178.24889,16209.52882,7350.773057,21149.80049,1212.045623,24120.57067,-4909.828598,9496.003955,-5890.8019,21785.61817,-12532.66707,5828.798165,20015.44952,-12995.30345,19868.10683,-12683.85426,-14791.71305,-15077.68125,-15075.40137,0
20072.66999,22175.7455,16212.30043,7352.248272,21146.49243,1213.610245,24113.284,-4907.816941,9492.427676,-5891.427749,21779.94083,-12532.13063,5826.205362,20009.951,-12995.48227,19861.89305,-12683.63075,-14790.99779,-15079.73761,-15076.34014,0
20074.59224,22177.80186,16214.4462,7354.304633,21147.56531,1212.984396,24114.17807,-4907.727534,9490.371316,-5891.561859,21779.35969,-12534.94695,5823.523153,20006.86646,-12997.40452,19859.88139,-12685.553,-14793.6353,-15081.61515,-15077.77066,0
20079.33081,22182.89806,16214.17798,7357.657394,21149.04053,1210.704518,24113.64163,-4909.426267,9489.790171,-5896.56865,21778.46562,-12539.55141,5819.723357,20006.41942,-13002.94775,19859.38965,-12690.7386,-14799.04442,-15086.71135,-15083.22448,0
20076.38038,22180.03703,16213.32861,7356.584511,21144.03374,1211.37507,24108.72424,-4909.560377,9487.063258,-5895.67458,21774.79993,-12538.56793,5818.426956,20004.40776,-13002.45601,19857.4227,-12689.62101,-14797.5692,-15085.23614,-15082.59863,0
