,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,-264.8234525217684,4655.421057666604,-3409.624302960891,462.18934429820445,3552.496645003357,1349.5982497691066,-8345.649143794128,-9678.528289707201,2620.0266253964082,-16338.051339271744,-4538.700255078093,-20027.9217975093,2481.0881901435964,600.5466342298171,-19808.964121876008,-1795.0237867250316,-27241.72337303897,-22998.02142369875,-23589.672064165596,-22394.30084194546,0
1,-266.16455710915073,4656.583348309001,-3409.5795994746445,461.2058676007907,3553.1671972970485,1349.911174172829,-8347.347876271479,-9676.114301449914,2622.0829857637277,-16336.03968239067,-4537.716778380679,-20025.86543714198,2480.194120418675,599.8760819361258,-19807.533610316135,-1795.3814146150003,-27238.63883248799,-22996.725022597613,-23589.18032581689,-22393.2726617618,0
2,-262.14124334700364,4659.578481887488,-3408.059680942278,462.8598965918956,3555.9835169305516,1351.520499677688,-8352.444073703531,-9675.801377046191,2624.7204914522463,-16337.336083491808,-4534.811051774684,-20026.804210353148,2481.6246319785496,601.619517899723,-19809.232342793486,-1792.2968740640208,-27240.47167542408,-22999.541342231114,-23591.862534991655,-22395.910167450318,0
3,-261.33658059457423,4660.561958584903,-3411.412442410734,463.664559344325,3558.218691242855,1351.8781275676565,-8346.811434436526,-9678.796510624677,2623.6923112685868,-16337.783118354268,-4538.789662050584,-20027.653576591823,2481.0881901435964,599.0267156974504,-19808.874714903515,-1799.3600248909013,-27240.739896341558,-22999.317824799884,-23591.415500129195,-22395.954870936566,0
4,-262.7223886682027,4661.545435282316,-3411.8147737869485,463.39633842684856,3561.5714527113114,1350.984057842735,-8356.869718841894,-9685.457330075344,2625.8827820946444,-16338.990112482912,-4538.476737646863,-20029.844047417882,2480.9540796848582,599.1608261561886,-19810.97577875708,-1799.3600248909013,-27244.852617076194,-23001.105964249728,-23593.42715701027,-22396.80423717524,0
5,-264.018789769339,4659.936109777457,-3411.45714589698,463.39633842684856,3557.8163598666406,1351.2075752739654,-8346.811434436526,-9676.784853743604,2624.45227053477,-16340.644141474017,-4537.716778380679,-20029.97815787662,2480.9093761986123,600.9936690922779,-19811.735738023264,-1795.6943390187228,-27243.287995057584,-23001.77651654342,-23593.069529120297,-22398.14534176262,0
6,-262.5882782094644,4662.305394548499,-3412.2171051631635,462.36815824318876,3558.218691242855,1348.3465521542164,-8344.084521775516,-9683.177452276794,2624.407567048524,-16337.023159088085,-4538.923772509323,-20026.714803380655,2481.0434866573505,600.9936690922779,-19808.204162609825,-1797.9295133310266,-27240.203454506605,-22997.88731324001,-23590.96846526673,-22395.418429101614,0
7,-259.45903417223894,4664.853493264526,-3407.031500758618,464.2904081517701,3559.87272023396,1350.6264299527663,-8346.274992601573,-9676.60603979862,2626.285113470859,-16334.609170830796,-4535.0345692059145,-20024.70314649958,2481.0881901435964,603.2288434045818,-19805.96898829752,-1792.6097984677433,-27237.87887322181,-22996.322691221398,-23589.135622330643,-22392.423295523124,0
8,-262.32005729198795,4662.081877117269,-3410.4736691995663,462.41286172943484,3559.559795830238,1349.866470686583,-8358.702561777984,-9679.288248973384,2623.960532186063,-16334.162135968336,-4540.3989875554435,-20024.16670466463,2480.9987831711046,599.0714191836964,-19806.32661618749,-1799.6729492946238,-27238.594129001744,-22995.652138927708,-23588.196849119475,-22392.870330385587,0
9,-265.4045978429674,4655.868092529064,-3409.9819308508595,459.4624316371937,3554.418894911939,1350.537022980274,-8347.79491113394,-9677.097778147327,2623.379386864864,-16330.272932664928,-4536.10745287582,-20020.322204847467,2481.2223006023346,602.3347736796602,-19801.90097104913,-1793.1909437889424,-27233.900262945906,-22991.986453055528,-23583.190058659915,-22388.04235387101,0
