,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,6040.290358083866,-2238.0353354236686,2019.882322542806,11352.40562870536,4728.332443733957,1190.0515073568527,-5897.239202096414,-5764.693365376793,1561.7609954929947,-18172.056566003357,1914.7844263782756,-422.0456136492261,2498.6566602383054,4540.533098014182,-17394.752347156547,5025.878848187855,-14360.771439121452,-7189.840506901772,982.9402555787716,-19105.465358821475,0
1,6044.224264873521,-2235.576643680134,2021.08931667145,11352.76325659533,4719.615263915972,1183.7036123099097,-5934.253688708168,-5761.474714367075,1545.0418916369613,-18151.18003792644,1882.1061779323923,-435.3225490643113,2498.433142807075,4535.705121499605,-17373.294673758428,5040.362777731584,-14336.05041122737,-7177.547048184099,960.2755880520099,-19080.699627441147,0
2,6044.8501136809655,-2233.296765881584,2021.9833863963715,11353.702029806496,4724.487943916794,1186.6540424021507,-5908.191556226704,-5782.351242443993,1545.6230369581604,-18148.900160127887,1880.6756663725178,-419.6316253919378,2499.7295439082113,4533.559354159794,-17371.372423849847,5034.014882684641,-14337.07859141103,-7171.288560109649,978.8722383303784,-19081.101958817362,0
3,6044.447782304751,-2228.8711207432225,2019.8376190565598,11353.120884485297,4729.360623917617,1185.3129378147685,-6020.531417163099,-5759.910092348462,1551.8368215463652,-18145.860323063156,1885.995381235801,-440.10582209264174,2498.7460672107977,4540.577801500428,-17368.958435592558,5045.19075424616,-14336.586853062323,-7169.276903228575,981.6438544776353,-19077.078645055215,0
4,6041.586759185002,-2236.9624517537627,2018.272997037947,11350.349268338041,4721.671624283292,1181.2002170801293,-5821.019758046851,-5755.931482072561,1549.7357576927996,-18151.49296233016,1890.6892472916393,-430.0475376872741,2497.6284800546455,4544.690522235067,-17374.85929577704,5052.61153296301,-14340.654870310716,-7172.4061472658,992.4620981491863,-19084.54412725831,0
5,6039.1280674414675,-2236.8730447812704,2014.920235569491,11349.589309071858,4732.355757496104,1178.741525336595,-5823.3443393316475,-5759.060726109787,1572.5792391645455,-18156.85738067969,1948.3567445490805,-428.03588080620057,2498.388439320829,4549.384388290905,-17379.41905137414,5036.697091859406,-14344.94640499034,-7177.189420294131,986.5612379647039,-19089.41680725913,0
6,6041.363241753772,-2234.5931669827205,2018.8094388729,11348.561128888197,4718.49767675982,1182.8989495574801,-5924.5977356790145,-5759.194836568525,1549.1546123716005,-18153.90695058745,1890.6892472916393,-424.19138098903784,2498.299032348337,4551.396045171979,-17376.513324768144,5059.67468378989,-14341.951271411852,-7172.853182128261,995.2784177826892,-19086.555784139382,0
7,6049.678090195542,-2226.993574320887,2026.6772524522098,11355.087837880124,4728.019519330234,1187.6822225858107,-5877.256743744418,-5746.052011612178,1554.9660655835905,-18151.895293706377,1910.1799672949294,-414.84835236360743,2498.2096253758446,4530.29599966383,-17375.21692366701,5022.347272774415,-14337.570329759737,-7178.664635340252,976.9946919080431,-19084.901755148276,0
8,6050.974491296678,-2213.448417988325,2016.6189680468422,11354.953727421387,4784.882353835246,1176.7298684555215,-5892.858260444299,-5762.458191064488,1632.4372072480444,-18186.85341995081,2076.02990126788,-430.49457254973487,2498.3437358345827,4536.912115628249,-17410.711491746395,4994.1840764393855,-14378.697537106129,-7212.505174428533,941.4107168561648,-19121.737427815046,0
9,6053.92492138892,-2226.5018359721803,2035.3497287839489,11358.664116779812,4717.737717493636,1200.9144545146498,-5917.311067420904,-5740.5087793176635,1524.4335844775192,-18154.488095908648,1825.6009713173491,-407.740498050481,2497.941404458368,4533.872278563516,-17378.569685135466,5050.868096999413,-14345.304032880309,-7179.648112037666,971.4961630997756,-19087.673371295536,0
