,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,20418.80908124501,22402.03454506603,16374.305866617315,7016.569794211971,21501.885146014996,513.4195395362103,23742.69209758592,-5656.287411230052,9737.313374120795,-6161.74973021446,21605.776048050884,-12680.367391131365,5829.69223437859,20316.259283796506,-13194.725703878743,20198.957335886796,-12909.293944197532,-15038.968028960708,-15174.196074855094,-15253.23183853816,0
1,20416.126872070246,22399.30763240502,16368.98615175403,7014.602840817144,21500.63344840011,511.7208070588593,23743.228539420877,-5657.181480954974,9736.285193937134,-6161.034474434523,21606.804228234545,-12680.009763241396,5830.49689713102,20319.030899943762,-13193.921041126314,20201.63954506156,-12908.39987447261,-15037.8951452908,-15172.944377240203,-15252.561286244469,0
2,20415.27750583157,22398.592376625085,16368.717930836554,7014.245212927175,21500.63344840011,512.2572488938123,23744.614347494506,-5657.181480954974,9736.821635772087,-6159.24633498468,21608.234739794418,-12677.729885442846,5831.74859474591,20320.506114989883,-13191.417645896534,20204.008829832605,-12907.014066398982,-15035.794081437236,-15170.664499441653,-15249.789670097212,0
3,20413.668180326713,22396.93834763398,16367.06390184545,7012.904108339793,21501.795739042504,514.2242022886397,23746.089562540627,-5655.348638018884,9739.235624029376,-6156.608829296161,21611.095762914167,-12673.170129845746,5835.548391076826,20325.065870586983,-13187.57314607937,20208.47917845721,-12901.91786896693,-15031.234325840136,-15166.730592651998,-15245.453431931342,0
4,20413.176441978005,22396.35720231278,16367.242715790433,7013.932288523453,21503.22625060238,515.0735685273152,23748.682364742897,-5654.856899670178,9741.828426231648,-6156.742939754899,21613.867379061423,-12673.7065716807,5835.637798049319,20326.362271688122,-13187.70725653811,20209.239137723394,-12902.275496856899,-15031.547250243857,-15166.328261275785,-15246.481612115003,0
5,20411.120081610687,22394.345545431708,16366.125128634281,7013.485253660992,21499.828785647678,514.2689057748858,23744.92727189823,-5655.303934532639,9739.280327515622,-6157.547602507329,21610.872245482937,-12675.047676268081,5836.174239884272,20323.27773113714,-13189.40598901546,20206.78044597986,-12904.108339792987,-15033.514203638686,-15167.579958890674,-15247.956827161122,0
6,20410.762453720716,22393.04914433057,16366.348646065513,7012.412369991086,21499.426454271463,512.8830977012574,23744.122609145797,-5655.169824073901,9738.118036873224,-6158.039340856036,21610.067582730506,-12676.612298286695,5835.235466673104,20320.148487099916,-13189.808320391674,20205.08171350251,-12905.494147866615,-15034.363569877361,-15170.26216806544,-15249.342635234752,0
7,20410.13660491327,22392.691516440602,16363.711140376994,7011.250079348688,21499.426454271463,511.9443244900897,23743.40735336586,-5656.779149578759,9737.045153203318,-6159.1569280121885,21608.54766419814,-12676.746408745432,5835.28017015935,20319.433231319977,-13190.702390116596,20202.89124267645,-12905.181223462892,-15034.810604739821,-15170.26216806544,-15249.744966610966,0
8,20410.985971151946,22394.345545431708,16364.113471753208,7010.668934027489,21501.08048326257,510.1114815540005,23742.9603185034,-5659.148434349801,9736.821635772087,-6163.493166178057,21606.491303830822,-12682.423751498685,5831.167449424711,20314.96288269537,-13197.27380259477,20197.929155703136,-12911.797339427312,-15041.203203273011,-15177.861760727272,-15256.808117437848,0
9,20411.83533739062,22394.390248917953,16365.812204230559,7011.652410724903,21501.75103555626,511.00555127892204,23742.826208044662,-5658.522585542356,9734.809978891013,-6164.566049847964,21604.122019059778,-12683.407228196098,5827.054728690072,20309.196132969628,-13198.391389750921,20192.29651643613,-12913.049037042203,-15043.0360462091,-15179.471086232132,-15257.299855786554,0
