,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,20797.000574886835,22588.135158308458,16569.25777013646,6998.7331031997865,21831.97568845604,-577.6584492718249,23300.440508153468,-6937.668140987643,10014.564395818972,-6770.298288482326,21009.699762445674,-13239.473893611068,5680.293183344196,20758.108541852744,-13840.467562703345,20681.263248995736,-13594.821905781144,-15739.471658436754,-15627.221204472853,-15790.746557161006,0
1,20797.313499290554,22588.939821060885,16568.900142246493,6997.4814055848965,21834.25556625459,-577.5243388130867,23299.367624483562,-6937.444623556413,10014.832616736448,-6768.554852518729,21008.895099693244,-13237.641050674978,5680.606107747919,20756.767437265364,-13838.500609308518,20680.324475784568,-13593.480801193762,-15737.81762944565,-15626.148320802946,-15789.271342114886,0
2,20797.447609749295,22588.224565280947,16566.799078392927,6996.6767428324665,21833.942641850866,-576.4067516569347,23301.46868833713,-6935.567077134077,10016.620756186292,-6765.962050316456,21008.984506665736,-13234.645917096492,5682.170729766532,20757.303879100316,-13834.83492343634,20680.99502807826,-13590.128039725307,-15734.688385408424,-15622.57204190326,-15785.382138811477,0
3,20797.447609749295,22588.448082712177,16565.05564242933,6996.63203934622,21834.926118548283,-576.8984900056416,23301.69220576836,-6937.578734015151,10018.00656425992,-6765.246794536519,21011.44319840927,-13232.231928839203,5684.182386647605,20759.896681302587,-13833.315004903972,20683.49842330804,-13587.848161926757,-15732.67672852735,-15620.605088508433,-15783.325778444158,0
4,20797.984051584248,22589.252745464608,16567.737851604095,6996.497928887482,21836.356630108156,-571.1317402798975,23305.2237811818,-6932.437833096852,10021.269918755885,-6760.240004076958,21015.064180795205,-13227.627469755857,5688.742142244705,20764.724657817165,-13828.66584233438,20688.147585877632,-13582.528447063472,-15727.401717150315,-15615.106559700165,-15778.587208902074,0
5,20800.21922589655,22591.085588400696,16568.631921329015,6996.63203934622,21837.47421726431,-569.0306764263318,23307.995397329058,-6930.2026587845485,10021.582843159607,-6756.529614718534,21018.19342483243,-13223.470045534972,5691.334944446978,20768.747971579312,-13823.346127471097,20691.410940373597,-13578.102801925112,-15723.065478984445,-15610.546804103065,-15774.74270908491,0
6,20804.01902222747,22594.527756841646,16573.504601329838,6999.046027603509,21837.518920750554,-565.8120254166141,23308.800060081485,-6926.492269426124,10020.331145544716,-6753.892109030015,21017.25465162126,-13219.849063149039,5691.245537474486,20767.27275653319,-13820.619214810087,20690.874498538644,-13575.197075319116,-15720.60678724091,-15608.490443735745,-15771.926389451408,0
7,20807.371783695922,22599.311029869976,16579.137240596847,6999.984800814676,21838.636507906707,-566.840205600274,23311.34815879751,-6925.95582759117,10020.956994352162,-6754.070922974999,21018.50634923615,-13219.759656176548,5689.412694538396,20766.95983212947,-13820.485104351348,20690.203946244954,-13575.3758892641,-15720.293862837187,-15608.222222818269,-15771.255837157716,0
8,20807.86352204463,22599.26632638373,16580.56775215672,6999.5377659522155,21840.916385705255,-564.3815138567396,23312.823373843632,-6922.603066122715,10018.632413067366,-6752.908632332601,21019.802750337287,-13219.446731772825,5689.233880593412,20766.46809378076,-13819.32281370895,20689.0863590888,-13574.70533697041,-15719.220979167281,-15607.506967038331,-15769.870029084088,0
9,20809.428144063244,22600.42861702613,16579.18194408309,6999.805986869692,21841.050496163993,-562.8168918381269,23315.46087953215,-6923.854763737605,10020.241738572224,-6751.835748662696,21021.188558410915,-13217.658592322981,5687.7586655472915,20764.456436899687,-13818.607557929014,20687.61114404268,-13572.917197520566,-15717.611653662423,-15605.405903184766,-15769.557104680365,0
10,20810.456324246905,22601.32268675105,16579.986606835522,6999.94009732843,21839.932909007843,-560.6711244983152,23314.11977494477,-6919.5632290579815,10018.900633984842,-6748.70650462547,21017.74638996997,-13214.70816223074,5686.104636556187,20762.578890477354,-13816.238273157971,20686.35944642779,-13570.547912749524,-15714.929444487658,-15603.707170707416,-15765.84671532194,0
11,20811.082173054347,22602.440273907203,16581.23830445041,6999.046027603509,21839.35176368664,-561.118159360776,23315.5055830184,-6919.295008140505,10016.888977103768,-6750.718161506544,21019.713343364798,-13216.98804002929,5686.104636556187,20764.501140385935,-13818.160523066552,20689.041655602556,-13572.917197520566,-15718.013985038637,-15605.36119969852,-15769.870029084088,0
12,20813.406754339143,22604.04959941206,16582.132374175333,6999.090731089755,21837.787141668032,-558.1677292685348,23316.265542284582,-6916.031653644542,10017.961860773674,-6748.840615084208,21021.277965383408,-13215.334011038185,5686.64107839114,20767.7644948819,-13816.327680130464,20691.321533401104,-13570.637319722016,-15716.181142102549,-15603.260135844954,-15766.919598991848,0
13,20812.333870669238,22603.155529687137,16583.384071790224,6998.151957878587,21837.027182401845,-558.5253571585034,23318.54542008313,-6917.104537314447,10017.961860773674,-6748.70650462547,21023.73665712694,-13215.512824983169,5686.954002794862,20772.50306442398,-13816.551197561694,20696.373027346912,-13571.441982474445,-15715.01885146015,-15602.142548688802,-15767.366633854308,0
