,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,1335.695465546576,-12905.002409517909,-13365.716538769993,3881.5143037744942,-30473.29369028173,-23438.663687626344,-15220.151258716063,-28953.86689626377,-32002.28703035635,-29829.38467439322,-35226.570679341,-29609.84585343873,301.48031124355265,-40670.56123438843,-31556.325051565473,-40116.41681888204,-31298.207121980617,-33690.87181632947,-42716.19276500897,-31458.33500971407,0
1,1329.1687565546488,-12910.67975227116,-13371.393881523245,3877.178065608625,-30461.80489431649,-23438.216652763884,-15213.132811375428,-28943.85331534465,-31991.066455308584,-29818.96876209788,-35213.83018576087,-29598.580574904714,301.122683353584,-40654.646793284825,-31546.08795321512,-40101.12822658588,-31287.92532014402,-33678.84657852927,-42699.60777161168,-31447.695579987503,0
2,1328.0511693984968,-12910.188013922454,-13370.32099785334,3876.5075133149335,-30465.917615051127,-23436.741437717763,-15212.417555595492,-28946.669634978152,-31995.939135309407,-29821.338046868925,-35218.881679706676,-29601.35219105197,301.25679381232226,-40662.69342080912,-31548.770162389883,-40108.77252273396,-31290.786343263768,-33683.67455504385,-42708.63787583339,-31450.556603107252,0
3,1331.8509657294135,-12905.89647924283,-13364.598951613842,3878.8767980859757,-30475.618271566527,-23437.635507442683,-15211.076451008108,-28956.683215897276,-32005.997419714775,-29831.575145219274,-35228.224708332105,-29611.678696374816,300.9885728948458,-40673.779885398144,-31558.64963285027,-40119.00962108431,-31300.576406751657,-33693.196397614265,-42719.8137473949,-31460.123149163912,0
4,1328.4087972884654,-12906.969362912736,-13367.415271247344,3877.312176067363,-30472.31021358432,-23437.68021092893,-15210.94234054937,-28952.615198648884,-32002.197623383858,-29826.30013384224,-35224.603725946174,-29607.07423729147,301.6144217022909,-40668.951908883566,-31554.04517376692,-40114.85219686342,-31296.508389503266,-33688.36842109969,-42715.343398770296,-31456.010428429272,0
5,1332.789738940581,-12904.06363630674,-13365.135393448794,3878.2062457922843,-30466.58816734482,-23437.59080395644,-15204.058003667475,-28948.32366396926,-31996.520280630604,-29823.43911072249,-35217.58527860554,-29603.363847933044,301.1673868398301,-40661.08409530426,-31550.111266977266,-40108.593708788976,-31292.753296658593,-33684.389810823785,-42707.43088170474,-31451.763597235895,0
6,1335.65076206033,-12902.051979425667,-13363.391957485197,3878.2956527647766,-30467.52694055599,-23434.327449460474,-15209.198904585774,-28945.552047822002,-31996.386170171867,-29820.533384116494,-35219.50752851412,-29600.45812132705,300.3627240874007,-40662.91693824035,-31548.05490660995,-40108.593708788976,-31289.40053519014,-33680.94764238284,-42708.54846886089,-31448.902574116146,0
7,1335.2484306841154,-12901.068502728254,-13360.307416934218,3878.697984140991,-30468.64452771214,-23432.941641386846,-15211.61289284306,-28942.914542133483,-31997.28023989679,-29818.655837694158,-35219.641638972855,-29598.714685363455,301.43560775730657,-40663.05104869908,-31545.775028811397,-40109.39837154141,-31287.165360877832,-33678.44424715306,-42708.4590618884,-31446.622696317594,0
8,1337.6624189414035,-12898.475700525982,-13359.23453326431,3879.3238329484366,-30464.442400005006,-23430.214728725834,-15214.697433394042,-28938.667710940106,-31993.480443565873,-29812.93379145466,-35216.02065658692,-29592.94793563771,301.5250147297987,-40656.792560624635,-31540.187093030636,-40104.12336016437,-31282.20327390452,-33672.40927650984,-42701.79824243773,-31442.152347692987,0
9,1339.7187793087232,-12899.012142360934,-13359.413347209296,3881.4696002882483,-30468.242196335923,-23433.075751845583,-15211.7470033018,-28944.21094323462,-31997.101425951805,-29818.477023749176,-35219.37341805538,-29597.82061563853,301.8379391335213,-40663.4533800753,-31546.177360187612,-40110.69477264254,-31287.612395740296,-33678.35484018057,-42709.97898042077,-31446.041550996397,0
10,1342.982133804687,-12896.687561076138,-13356.328806658315,3883.7494780867983,-30470.879702024442,-23433.746304139277,-15211.568189356816,-28946.1331931432,-31999.87304209906,-29821.561564300155,-35222.23444117513,-29601.39689453822,301.43560775730657,-40666.359106681295,-31548.457237986164,-40112.61702255112,-31290.696936291275,-33681.037049355335,-42712.21415473307,-31449.75194035482,0
11,1339.8081862812153,-12900.129729517086,-13358.429870511882,3881.5143037744942,-30472.354917070563,-23432.80753092811,-15210.137677796942,-28945.283826904524,-32000.81181531023,-29820.846308520217,-35222.63677255135,-29601.12867362074,301.30149729856834,-40666.940252002496,-31547.205540371273,-40112.43820860614,-31289.40053519014,-33679.91946219918,-42713.108224457996,-31448.8578706299,0
12,1338.0647503176183,-12900.040322544593,-13359.905085558003,3878.519170196007,-30472.39962055681,-23434.28274597423,-15214.116288072843,-28945.954379198218,-32001.124739713952,-29820.622791088987,-35223.933173652484,-29600.90515618951,302.10616005099774,-40667.834321727416,-31548.72545890364,-40113.73460970727,-31289.758163080107,-33681.21586330031,-42713.68936977919,-31449.036684574883,0
13,1332.8791459130732,-12905.360037407878,-13366.297684091192,3877.5803969848394,-30468.95745211586,-23432.449903038138,-15217.871380917513,-28943.76390837216,-31998.17430962171,-29818.342913290435,-35221.02744704649,-29597.686505179794,301.92734610601343,-40662.73812429536,-31545.41740092143,-40110.158330807586,-31287.791209685278,-33678.26543320808,-42707.60969564973,-31446.846213748828,0
14,1333.3261807755339,-12905.807072270338,-13363.57077143018,3878.519170196007,-30476.333527346465,-23431.913461203185,-15215.323282201485,-28948.725995345474,-32005.058646503607,-29823.52851769498,-35227.643563010904,-29604.749656006676,302.32967748222813,-40672.48348429701,-31551.67588899588,-40118.51788273561,-31292.976814089823,-33685.105066603726,-42719.41141601869,-31452.568259988326,0
15,1334.3543609591939,-12903.84011887551,-13358.698091429358,3879.27912946219,-30475.21594019031,-23431.377019368232,-15208.394241833344,-28949.30714066667,-32005.684495311052,-29823.79673861246,-35227.37534209343,-29604.928469951657,301.5697182160448,-40672.61759475574,-31552.79347615203,-40118.20495833188,-31294.273215190962,-33685.90972935616,-42720.21607877112,-31453.55173668574,0
