"DEPT,m","LITHOLOGY_GEOLINK,_",LITH,"GR,gAPI","NPHI,m3/m3","RHOB,g/cm3","DTC,us/ft","RDEP,ohm.m","RMED,ohm.m","Igr,m3/m3",GR_s,GR_std,RHOB_std,NPHI_std,DTC_std,"DPHI,m3/m3","deltaPHI,m3/m3","APHI,m3/m3",log10RMED,log10RDEP,M,N,"DT_m,us/ft","rho_m,g/cm3","Vp,km/s",rho_Vp,rho_Vp2,GR_grad,RHOB_grad,NPHI_grad,DTC_grad,log10RDEP_grad,log10RMED_grad,DPHI_grad,deltaPHI_grad,APHI_grad,M_grad,N_grad,DTm_grad,rhom_grad,rhoVp_grad,rhoVp2_grad,"groupTop,m","DgroupTop,m",Cromer Knoll,Hegre,Rogaland,Rotliegend,Shetland,Vestland,Viking,Zechstein,LITH_g,prob_c,prob_a
2052,7,7,77.06300354,0.370130003,2.367464304,141.9172211,0.498005867,1.041042924,0.372145972,2.423427742,8.403803279,0.058102632,0.015680052,3.140529826,0.200313273,0.16981673,0.285221638,0.017468637,-0.302765541,0.344307188,0.460611656,114.2500054,3.17102626,2.147730824,5.084676061,10.92051551,61.5839844,-0.3128624,0.17776012,-1.3032232,-0.091264719,-0.020992839,0.182960468,-0.005200348,0.180360294,0.090904064,-0.0253336,-24.01183518,0.120232849,-0.625970269,-1.245562498,2052,0,0,0,1,0,0,0,0,0,1,8.65E-06,6.79E-08
2052.125,7,7,84.76100159,0.392350018,2.328356504,141.7543182,0.495005876,1.014052749,0.411178315,2.836382815,10.15779525,0.057992912,0.015447549,4.241342174,0.223183331,0.169166687,0.307766674,0.006060547,-0.305389646,0.355670196,0.457444956,111.248526,3.186055366,2.150198979,5.006429777,10.7648202,35.4320068,-0.273296352,0.187279944,-1.9294432,-0.048389529,-0.01407996,0.159822428,0.027457516,0.173551186,0.090015684,-0.048108618,-28.22596059,0.232965865,-0.520383511,-0.974063484,2052,0.125,0,0,1,0,0,0,0,0,1,6.48E-06,1.97E-08
2052.25,7,7,89.19000244,0.415760011,2.29419446,141.5131378,0.493003905,1.000027299,0.433635359,3.073974246,11.77394631,0.058315767,0.015439813,4.923751588,0.243161135,0.172598876,0.329460573,1.19E-05,-0.307149641,0.366922156,0.451431378,107.7202809,3.215176099,2.153863556,4.941381838,10.64306226,13.78399656,-0.25074768,0.077120064,3.131104,-0.027946831,0.014011351,0.14663607,-0.069516006,0.111878067,0.048060966,0.028566558,-5.459786362,-0.139076157,-0.647617617,-1.625870471,2052,0.25,0,0,1,0,0,0,0,0,1,5.60E-06,8.41E-09
2052.375,7,7,90.91300201,0.425400019,2.262851,141.9045258,0.494996101,0.9920156,0.442371749,3.166403655,13.02839881,0.059526459,0.016037365,5.310757549,0.261490643,0.163909376,0.343445331,-0.003481498,-0.305398222,0.372929777,0.455002198,107.0378076,3.19779158,2.147922968,4.860429636,10.43982845,-0.4160156,-0.223312376,-0.076880216,-1.5545656,-0.014065084,0.041806062,0.130592033,-0.207472249,0.026855908,0.080024725,0.144531944,8.12499853,-0.67146927,-0.426996442,-0.803887857,2052,0.375,0,0,1,0,0,0,0,0,1,6.50E-06,6.01E-09
2052.5,7,7,90.86100006,0.415789992,2.234936953,141.7102051,0.500988245,0.988007784,0.442108075,3.163614038,13.88409609,0.061814497,0.016967952,5.487433475,0.277814647,0.137975345,0.34680232,-0.005239634,-0.300172464,0.382932868,0.473068691,108.0534324,3.113857921,2.150868316,4.807055081,10.33934247,-12.67999264,-0.140596392,-0.161679984,-0.2753904,-0.003538823,0.068613832,0.082220112,-0.243900096,-0.039729936,0.046488115,0.187447661,21.19726221,-0.798062443,-0.293133814,-0.610547739,2052,0.5,0,0,1,0,0,0,0,0,1,1.03E-05,7.59E-09
2052.625,7,7,89.27600098,0.395579994,2.217362404,141.6757813,0.510980427,0.987001956,0.434071411,3.078587592,14.41490407,0.064768951,0.017100833,5.43577954,0.288092161,0.107487833,0.341836078,-0.005681987,-0.291595735,0.388743882,0.496499649,110.7030902,3.014100116,2.151390925,4.770413354,10.263024,-22.5759888,-0.083864216,-0.073599816,-0.8220216,0.003504449,0.080623786,0.049043401,-0.122643217,-0.012278207,0.033824355,0.095484579,8.05159006,-0.378249764,-0.152857007,-0.269503218,2052,0.625,0,0,1,0,0,0,0,0,1,1.93E-05,1.36E-08
2052.75,7,7,86.45400238,0.386380017,2.206879377,141.5730286,0.522976577,0.987998009,0.419762597,2.927202956,14.73236422,0.06789146,0.016665648,5.284160979,0.294222587,0.09215743,0.340301302,-0.005243931,-0.281517762,0.392971927,0.508435221,111.7095389,2.966818895,2.15295239,4.751306229,10.2293361,-30.52001952,-0.051805496,0.001039984,-1.6165776,0.007033037,0.091936387,0.030295612,-0.029255628,0.015667798,0.030426332,0.021076039,-2.766073586,-0.081109777,-0.057362981,-0.006703784,2052,0.75,0,0,1,0,0,0,0,0,1,3.13E-05,1.69E-08
2052.875,7,7,82.63899994,0.386510015,2.20040369,141.3709564,0.537000001,0.99000001,0.400418804,2.722549148,14.9250802,0.070803581,0.016248014,5.153640077,0.298009538,0.088500477,0.342259777,-0.004364801,-0.270025713,0.396775218,0.511069726,111.3637797,2.956680173,2.156029767,4.744135856,10.22849813,-45.23199464,-0.037578576,0.074799776,-5.1921384,0.017468939,0.108076111,0.021975775,0.052824001,0.048387776,0.055893013,-0.046495114,-18.20655816,0.180058696,0.093647518,0.580233196,2052,0.875,0,0,1,0,0,0,0,0,1,4.60E-05,1.78E-08
2053,6,6,76.98500061,0.395859987,2.195706368,140.7219391,0.55396688,0.99499023,0.371750462,2.419243316,15.03596939,0.073389773,0.01587952,5.127774381,0.30075651,0.095103477,0.348308248,-0.002181184,-0.2565162,0.403761845,0.505257837,109.08796,2.97918751,2.165973495,4.755841796,10.30102728,-52.30401608,-0.02228356,0.099040264,-35.9510496,0.024343616,0.11714149,0.013031322,0.086008942,0.056035793,0.308912133,-0.073585197,-74.12728238,0.293591489,1.205225105,5.415076411,2052,1,0,0,1,0,0,0,0,0,1,6.66E-05,1.97E-08
2053.125,6,6,70.4469986,0.40824002,2.192920923,136.2280579,0.57296288,1.001986265,0.338599825,2.068515623,15.05478094,0.075766541,0.015486901,5.215237679,0.302385425,0.105854595,0.355312723,0.000861768,-0.241873513,0.442375861,0.496059687,99.82204968,3.015886446,2.23742447,4.906494934,10.97791183,-46.95196536,-0.021732328,0.028799776,-37.3867192,0.0207499,0.083931057,0.012708964,0.016090812,0.02075437,0.322197645,-0.015139622,-67.93223553,0.06175998,1.34403188,6.233824399,2052,1.125,0,0,1,0,0,0,0,0,1,9.49E-05,2.19E-08
2053.25,6,6,64.57800293,0.411839992,2.190204382,131.554718,0.586972654,1.007988334,0.308841354,1.753676424,14.97325822,0.07816471,0.015124368,5.411909346,0.303974046,0.107865946,0.357907019,0.003455506,-0.231382131,0.482650567,0.494167235,91.33052023,3.023606444,2.316906568,5.074498919,11.75713988,-39.24002072,-0.038711544,0.013440128,-17.622436,0.00691338,0.052924715,0.02263833,-0.009198202,0.018039229,0.164429046,0.00480008,-32.28605676,-0.019632408,0.600112918,3.015833673,2052,1.25,0,0,1,0,0,0,0,0,1,0.000138975,2.37E-08
2053.375,6,6,59.67300034,0.413520008,2.185365439,129.3519135,0.595982432,1.009996057,0.283970765,1.490550129,15.04676529,0.071188713,0.012687554,5.725872595,0.306803837,0.106716171,0.360161922,0.004319678,-0.224766542,0.503204198,0.494767245,87.29476314,3.021152393,2.356362438,5.149513034,12.13411909,-33.23199464,-0.081905368,0.031199936,-3.604248,-0.006859555,0.029071666,0.047897876,-0.01669794,0.039548906,0.065744032,0.007934594,-11.63350077,-0.03234842,-0.049686304,0.221797384,2052,1.375,0,0,1,0,0,0,0,0,1,0.000197712,2.43E-08
